order_id,customer_id,order_date,amount
83460,7069,2024-09-08,45064.39
83461,4550,2026-04-02,29525.67
83462,4713,2025-10-24,10060.26
83463,3459,2026-03-12,24443.1
83464,5285,2024-10-17,28452.27
83465,4625,2025-10-25,13478.93
83466,1697,2024-12-14,46284.29
83467,4618,2025-06-08,42424.3
83468,6693,2024-08-17,49155.54
83469,6271,2024-06-19,7055.38
83470,5883,2024-12-15,43360.28
83471,8558,2025-12-11,41311.39
83472,6202,2024-06-19,3472.01
83473,3760,2024-10-19,23478.91
83474,7039,2026-01-23,38874.45
83475,1390,2026-01-23,4455.54
83476,7050,2025-04-24,23158.18
83477,4320,2025-06-12,49846.52
83478,3673,2025-11-11,40102.67
83479,9061,2025-12-27,17562.71
83480,3727,2026-01-30,32134.48
83481,5098,2024-11-01,48347.47
83482,9243,2025-01-13,19142.69
83483,5274,2025-10-24,39371.6
83484,2473,2024-06-16,12060.55
83485,2409,2025-06-09,921.84
83486,1675,2024-09-17,5147.59
83487,4187,2025-12-14,41584.1
83488,5643,2025-05-22,40072.39
83489,3612,2026-04-01,34122.75
83490,3038,2025-05-15,37510.07
83491,9143,2026-02-08,44276.6
83492,3748,2026-04-26,28356.11
83493,5193,2026-01-16,42701.48
83494,8895,2025-11-30,21552.94
83495,5427,2026-05-12,32417.64
83496,5325,2024-08-07,15509.45
83497,6724,2025-05-22,11922.73
83498,1290,2025-05-11,32807.83
83499,5498,2025-02-11,43372.49
83500,3967,2026-04-17,1671.07
83501,4850,2026-03-22,15544.92
83502,9131,2024-05-29,8657.94
83503,7825,2025-08-25,28698.31
83504,9883,2024-10-24,47851.6
83505,1302,2025-08-28,39270.14
83506,5921,2025-10-12,8223.87
83507,3546,2024-10-11,18878.16
83508,1279,2025-09-04,42288.13
83509,7078,2024-09-05,25018.61
83510,8549,2025-08-30,15627.95
83511,8315,2025-05-26,33479.05
83512,8506,2026-05-14,7458.8
83513,2319,2024-08-31,30934.48
83514,5302,2025-06-10,1248.66
83515,8832,2025-11-30,19924.21
83516,3151,2024-08-21,28447.72
83517,6202,2025-07-27,13663.64
83518,6069,2024-10-17,12073.65
83519,3578,2025-10-06,31589.96
83520,5917,2024-10-31,14264.31
83521,9633,2025-01-09,3162.8
83522,8750,2025-04-20,13718.99
83523,6864,2026-01-16,30827.7
83524,4094,2025-06-14,23423.98
83525,866,2024-10-22,40498.81
83526,8277,2025-08-21,21544.96
83527,519,2026-03-11,32644.98
83528,2540,2026-02-03,24960.96
83529,3357,2024-11-02,45261.12
83530,5169,2025-11-09,32343.32
83531,4935,2026-02-01,48555.22
83532,2894,2026-01-13,44119.52
83533,7000,2024-09-18,15865.99
83534,7603,2024-08-19,19350.3
83535,6024,2024-11-03,20445.33
83536,1404,2025-11-09,39526.07
83537,7263,2025-03-09,407.12
83538,5071,2025-12-20,37653.67
83539,527,2025-09-26,46623.66
83540,3763,2026-03-22,8789.13
83541,5154,2024-10-19,33912.24
83542,5878,2024-10-12,1135.68
83543,7382,2025-10-31,7255.53
83544,7180,2025-02-16,9883.34
83545,3757,2025-11-01,48313.52
83546,4767,2026-02-08,27856.31
83547,3894,2024-07-21,4271.42
83548,9456,2024-10-22,1919.01
83549,7240,2025-08-07,30674.91
83550,9020,2026-01-22,48414.61
83551,284,2025-06-07,36436.81
83552,3989,2025-05-15,18306.72
83553,7627,2025-06-25,44464.42
83554,5591,2024-07-17,10898.01
83555,4330,2026-03-04,15692.1
83556,8525,2024-06-19,20059.4
83557,4139,2025-09-13,45774.22
83558,9627,2025-05-09,43232.25
83559,791,2025-08-31,36762.7
83560,4851,2025-10-27,22427.55
83561,2283,2024-09-11,9009.83
83562,3366,2025-10-27,6251.28
83563,2300,2025-03-18,20377.97
83564,4137,2024-10-13,33279.62
83565,1324,2024-06-08,19243.73
83566,4881,2024-12-24,41753.65
83567,7959,2025-08-15,36313.96
83568,281,2026-01-09,21322.07
83569,3590,2025-12-06,34932.32
83570,2506,2024-09-02,28707.69
83571,4584,2024-12-16,23970.93
83572,9038,2024-07-04,14000.77
83573,407,2024-11-13,33538.17
83574,1299,2025-11-28,49320.99
83575,6069,2024-11-09,34304.72
83576,5023,2024-10-31,21832.74
83577,8679,2024-06-06,37635.33
83578,806,2025-04-28,36541.19
83579,9619,2025-05-26,22516.81
83580,3457,2025-10-16,39697.7
83581,9593,2025-04-22,48608.4
83582,6714,2025-03-28,16916.7
83583,8529,2025-09-10,25965.35
83584,4706,2024-10-05,48492.96
83585,8929,2024-10-21,32009.64
83586,7084,2026-02-16,16035.31
83587,251,2024-09-21,47158.24
83588,5477,2025-08-26,44531.82
83589,2264,2024-07-23,38996.64
83590,2480,2026-05-20,46725.57
83591,3789,2025-09-08,43158.71
83592,8730,2024-11-16,48098.89
83593,5164,2024-09-17,31337.52
83594,5993,2026-02-26,19923.58
83595,6048,2025-10-13,25950.38
83596,8267,2025-09-30,33087.13
83597,852,2024-07-02,46904.19
83598,3257,2025-03-30,8348.38
83599,8244,2024-10-27,23331.34
83600,7074,2025-09-19,9662.01
83601,9917,2025-03-22,17291.38
83602,1086,2026-04-22,22766.59
83603,983,2025-04-13,23591.02
83604,2380,2026-03-22,7403.17
83605,5991,2024-08-22,31013.94
83606,2207,2025-12-19,40738.76
83607,6557,2025-06-09,25219.45
83608,4383,2025-10-21,7616.35
83609,4620,2025-05-07,20642.14
83610,7971,2024-12-07,42833.47
83611,9194,2025-04-25,43536.8
83612,2361,2025-07-13,40383.87
83613,8219,2025-11-30,35162.18
83614,9694,2025-07-18,15208.47
83615,8100,2024-12-27,27021.14
83616,9582,2024-10-27,18951.73
83617,6552,2024-08-24,29035.66
83618,1100,2025-09-25,41164.34
83619,4171,2025-02-09,25179.72
83620,4355,2025-09-24,31699.24
83621,1539,2024-07-30,18225.98
83622,6429,2024-08-10,10577.08
83623,3488,2026-02-23,9104.67
83624,9638,2024-10-18,18680.21
83625,4837,2025-02-18,10891.52
83626,5781,2025-04-14,12049.04
83627,7918,2026-04-15,3784.1
83628,9769,2025-11-15,10802.67
83629,3644,2025-01-10,40433.5
83630,9147,2024-07-10,12348.5
83631,4554,2024-10-19,49114.67
83632,8375,2025-11-18,19975.97
83633,2307,2024-10-04,23737.16
83634,7804,2025-06-05,10055.58
83635,4080,2024-09-13,24386.21
83636,7030,2025-01-22,4049.42
83637,270,2025-09-27,46202.05
83638,4909,2024-09-01,19517.73
83639,8813,2025-11-28,12185.37
83640,2399,2026-01-04,26469.34
83641,9955,2025-03-04,38897.08
83642,5308,2025-05-18,46124.49
83643,2550,2026-05-10,13577.06
83644,5297,2025-09-13,2328.67
83645,7606,2024-07-08,37787.11
83646,838,2026-03-05,9221.22
83647,1781,2026-03-11,25649.53
83648,180,2024-09-30,31481.34
83649,9750,2025-09-12,24698.64
83650,6769,2026-01-07,9624.88
83651,1477,2024-09-18,11484.51
83652,7870,2025-10-11,47236.57
83653,7456,2024-09-13,35432.52
83654,465,2025-08-13,14143.87
83655,9291,2025-05-29,14614.78
83656,8294,2026-02-01,30391.21
83657,511,2025-09-04,36958.74
83658,6435,2026-03-10,4506.9
83659,6034,2025-05-25,21156.88
83660,1572,2025-08-20,5634.64
83661,7827,2024-09-01,11426.38
83662,5785,2025-09-22,18651.19
83663,4526,2024-06-23,27027.82
83664,1145,2025-07-06,9980.23
83665,6376,2025-07-03,30681.3
83666,7775,2024-10-21,11478.2
83667,7191,2026-05-13,39124.29
83668,462,2026-03-22,16367.86
83669,7095,2024-07-26,16017.22
83670,4824,2025-08-13,22471.16
83671,8391,2024-07-03,12833.53
83672,6281,2025-07-09,14736.94
83673,8213,2026-04-19,41590.61
83674,8352,2025-11-26,8144.45
83675,2370,2024-07-21,32643.21
83676,300,2025-07-04,22716.68
83677,2507,2024-08-18,13485.37
83678,9552,2025-09-21,11241.09
83679,2715,2026-01-18,39587.85
83680,9697,2025-07-04,9190.41
83681,9575,2025-10-14,13100.32
83682,9928,2026-05-12,11806.76
83683,2067,2024-12-15,10965.34
83684,9765,2025-03-04,48572.9
83685,5818,2024-10-12,10512.86
83686,9655,2026-03-18,11329.79
83687,2136,2025-03-16,31725.21
83688,5281,2025-06-03,5178.03
83689,9137,2026-05-02,13984.0
83690,3377,2026-03-31,46270.71
83691,8586,2024-09-07,23686.28
83692,352,2025-11-17,44819.78
83693,6978,2025-08-19,34451.52
83694,6215,2024-11-20,49530.99
83695,984,2024-08-30,30857.02
83696,3907,2026-05-02,46703.39
83697,7927,2025-10-19,12251.51
83698,39,2025-01-13,43945.09
83699,9316,2025-03-27,26147.07
83700,9691,2024-07-02,18369.16
83701,513,2026-04-17,10659.83
83702,3758,2025-06-14,21252.83
83703,4772,2025-10-30,17778.89
83704,2016,2025-08-06,42382.82
83705,7131,2026-04-15,48630.08
83706,6828,2025-09-06,36273.98
83707,9759,2025-07-15,30536.58
83708,8814,2025-03-01,12382.61
83709,4794,2024-08-17,37202.16
83710,1077,2026-02-06,158.38
83711,6617,2025-05-21,19543.49
83712,9831,2026-02-12,22751.94
83713,4297,2024-11-17,32402.86
83714,2296,2025-04-15,47301.89
83715,9650,2026-03-11,21301.73
83716,6917,2026-03-29,15695.98
83717,913,2024-10-24,21542.07
83718,3718,2025-03-11,27636.43
83719,7773,2025-06-07,17079.46
83720,9722,2025-11-26,26906.5
83721,2429,2026-05-10,12951.51
83722,3005,2025-03-06,15001.22
83723,9073,2026-02-05,16498.57
83724,7349,2025-09-02,17735.51
83725,317,2025-06-29,27454.22
83726,4755,2025-12-28,2537.0
83727,672,2025-11-22,32805.46
83728,7004,2025-07-22,3291.03
83729,8003,2025-04-10,15698.32
83730,7746,2024-06-04,23389.64
83731,4626,2025-09-23,20831.93
83732,753,2024-07-14,34861.78
83733,9824,2024-06-10,41138.83
83734,6062,2024-11-02,45000.79
83735,8752,2025-11-04,25244.59
83736,9456,2024-12-26,34120.52
83737,2270,2025-06-20,36729.88
83738,4838,2025-08-08,19815.86
83739,1691,2025-09-11,4075.32
83740,3646,2025-06-01,29184.71
83741,358,2025-09-21,16106.02
83742,1358,2025-02-26,11464.42
83743,833,2026-03-03,6089.43
83744,7476,2025-05-22,1141.05
83745,1,2025-11-20,4198.64
83746,7090,2025-09-21,21498.39
83747,2600,2024-07-10,20884.29
83748,584,2024-10-10,32435.87
83749,8337,2025-04-08,27018.04
83750,6635,2024-06-28,46110.75
83751,6636,2025-06-18,45624.55
83752,2765,2026-05-16,22022.74
83753,926,2025-11-02,26140.16
83754,7885,2026-01-24,42197.61
83755,4931,2025-09-18,39539.63
83756,3875,2026-02-08,6994.96
83757,2872,2025-01-14,19381.0
83758,5006,2025-08-21,17877.92
83759,9773,2025-03-04,33516.89
83760,8481,2025-02-05,48030.0
83761,9112,2026-03-12,28273.29
83762,5829,2025-01-25,49224.92
83763,953,2025-08-02,33215.17
83764,9055,2025-11-14,38233.02
83765,4068,2026-02-15,45257.6
83766,823,2026-03-25,10607.47
83767,9054,2024-10-18,41198.49
83768,2198,2024-09-11,41942.72
83769,7893,2025-09-09,30672.4
83770,8809,2024-05-24,31201.77
83771,2444,2025-09-06,12380.78
83772,8673,2025-10-06,44505.53
83773,5648,2026-02-10,36899.68
83774,168,2024-10-09,8997.67
83775,5293,2025-02-03,46224.32
83776,1727,2026-04-05,43533.57
83777,7859,2025-09-23,32982.13
83778,2285,2024-09-03,16904.88
83779,9226,2024-12-13,4284.92
83780,5334,2025-11-11,39487.91
83781,3015,2024-10-31,31695.04
83782,2901,2024-11-30,7289.07
83783,7398,2025-06-02,10509.05
83784,5078,2024-05-29,14877.97
83785,1609,2024-10-09,11728.72
83786,3796,2024-11-28,28544.45
83787,13,2024-05-30,18918.23
83788,6208,2024-06-19,37160.83
83789,3699,2025-04-06,22812.33
83790,566,2025-11-10,45046.53
83791,2873,2024-07-18,30790.7
83792,6674,2025-01-27,35672.89
83793,5657,2025-06-24,3475.74
83794,4789,2025-09-24,40964.33
83795,1626,2024-06-10,34301.94
83796,2135,2025-07-27,15268.5
83797,7665,2024-06-26,41591.54
83798,3498,2026-02-28,19815.11
83799,1080,2025-03-17,9403.05
83800,2849,2025-03-30,37263.0
83801,2777,2026-01-18,11063.92
83802,610,2024-12-18,40202.13
83803,3943,2025-10-03,14776.0
83804,1349,2024-07-30,10058.97
83805,7709,2026-04-26,21803.37
83806,2364,2025-10-10,12082.81
83807,2011,2024-11-06,3838.02
83808,2981,2026-03-18,45067.44
83809,9717,2024-07-10,21540.29
83810,5785,2026-04-07,17691.18
83811,1708,2024-05-25,44282.63
83812,2466,2026-02-12,40180.06
83813,6156,2025-08-31,41557.92
83814,349,2024-06-01,37598.91
83815,8743,2024-10-23,5182.35
83816,9875,2025-06-10,39411.46
83817,29,2025-03-04,1431.63
83818,5477,2025-08-29,48238.03
83819,755,2025-12-04,13863.71
83820,9442,2025-01-24,30625.7
83821,7902,2026-03-06,492.91
83822,1801,2025-04-30,33831.42
83823,4610,2026-03-07,16045.82
83824,6690,2025-04-09,13889.73
83825,277,2025-11-02,3150.2
83826,9555,2025-12-31,1597.38
83827,2385,2024-10-25,15336.97
83828,440,2024-08-29,22749.81
83829,1413,2024-11-28,26341.49
83830,7080,2026-04-10,46529.63
83831,5204,2024-07-12,5407.78
83832,5084,2026-03-27,15217.38
83833,7359,2026-03-10,22889.01
83834,9120,2026-04-29,18472.5
83835,301,2025-08-28,10704.04
83836,1363,2024-12-17,29662.46
83837,8924,2025-10-06,33688.32
83838,2519,2025-06-27,17929.58
83839,1057,2024-08-17,22805.65
83840,4562,2025-06-28,38702.41
83841,6783,2026-03-12,927.52
83842,4581,2024-12-28,41275.16
83843,676,2024-10-31,23253.95
83844,8556,2025-11-16,25161.27
83845,7898,2025-12-24,42581.36
83846,4964,2026-03-19,9618.3
83847,2411,2024-11-01,9334.87
83848,6170,2025-12-14,21773.11
83849,8839,2026-03-07,41531.38
83850,6991,2025-07-17,17938.9
83851,9297,2025-03-20,36986.3
83852,9145,2024-07-08,24386.12
83853,1744,2025-07-14,39460.99
83854,7792,2026-05-22,37076.87
83855,2941,2024-12-15,8818.05
83856,7808,2024-09-03,37679.52
83857,4430,2025-07-02,44065.27
83858,9199,2025-07-04,16846.83
83859,2122,2025-10-09,7393.22
83860,7618,2025-08-18,15780.85
83861,8929,2025-01-25,47613.24
83862,9513,2025-11-09,45829.54
83863,4182,2025-07-12,11731.79
83864,4930,2025-01-17,13005.61
83865,9920,2025-08-14,27569.22
83866,2548,2025-01-25,48425.46
83867,2171,2025-07-11,31543.59
83868,7597,2026-02-08,18317.72
83869,3614,2024-11-24,42928.02
83870,4006,2024-07-07,28511.68
83871,4263,2025-10-06,25360.76
83872,1683,2025-05-30,48458.71
83873,9982,2024-07-27,9523.95
83874,401,2025-11-16,28437.01
83875,8783,2026-01-12,6579.45
83876,3013,2025-12-04,42689.75
83877,1515,2025-07-25,27393.49
83878,772,2025-06-02,23327.44
83879,9891,2024-10-27,19313.64
83880,6609,2025-01-21,29641.44
83881,5717,2026-05-21,30649.11
83882,9838,2025-12-18,834.15
83883,5562,2025-09-17,27776.52
83884,9622,2025-05-19,38227.64
83885,3108,2025-10-14,15742.58
83886,7014,2025-02-01,39734.53
83887,3977,2025-12-10,19679.81
83888,3438,2025-06-28,41729.57
83889,313,2025-02-09,44197.17
83890,874,2025-08-16,2626.8
83891,7118,2024-08-27,7767.06
83892,8282,2025-10-27,47451.04
83893,9860,2025-05-22,38224.6
83894,2355,2025-08-03,17207.24
83895,6055,2024-11-21,38292.8
83896,596,2024-12-21,22579.25
83897,8298,2025-05-17,40794.23
83898,7860,2026-05-22,24089.96
83899,2251,2024-12-12,16511.26
83900,5431,2025-11-17,48474.33
83901,1644,2025-04-07,23654.9
83902,5151,2024-10-07,32442.0
83903,4146,2026-05-04,18555.95
83904,778,2026-04-18,40330.51
83905,4009,2025-07-22,36353.32
83906,8049,2025-09-13,6326.18
83907,3248,2024-11-05,5074.19
83908,2709,2025-02-03,13785.8
83909,470,2024-12-31,23287.96
83910,5144,2024-09-07,40608.95
83911,5066,2024-09-08,47982.41
83912,9879,2025-10-11,16103.97
83913,6096,2025-12-26,29932.45
83914,9541,2025-06-21,36617.45
83915,6180,2025-04-22,29834.7
83916,9113,2025-04-29,23345.12
83917,2280,2025-05-30,35600.97
83918,8890,2025-04-07,6082.75
83919,3674,2025-02-18,47095.02
83920,1346,2025-10-14,7178.41
83921,7967,2024-09-07,42852.6
83922,6504,2025-11-30,10695.69
83923,2988,2025-12-06,1722.81
83924,1197,2025-07-11,25432.75
83925,466,2025-03-25,37818.22
83926,5810,2024-11-09,26343.81
83927,4295,2025-08-13,1532.29
83928,3911,2026-04-12,23696.39
83929,1016,2024-11-20,43861.93
83930,4438,2024-12-22,13666.96
83931,3155,2024-07-27,29431.4
83932,4958,2024-06-08,20869.8
83933,9353,2025-01-04,4374.78
83934,163,2025-03-27,40556.93
83935,4762,2025-12-18,18402.96
83936,4275,2025-07-21,43842.03
83937,3225,2025-10-09,26599.34
83938,7736,2025-05-14,31787.39
83939,7975,2024-11-26,29547.99
83940,7811,2024-09-21,43955.64
83941,5598,2024-06-15,32862.97
83942,5694,2024-08-26,34358.17
83943,8930,2026-01-01,1184.38
83944,6851,2025-03-06,19069.68
83945,1224,2024-10-29,27999.26
83946,2363,2024-07-01,7598.85
83947,8870,2026-02-13,30031.19
83948,6872,2025-10-13,30394.64
83949,6961,2025-04-26,7685.03
83950,4020,2024-06-28,48710.94
83951,2929,2024-08-14,15929.97
83952,366,2024-11-08,22038.4
83953,9207,2026-03-12,9083.68
83954,2016,2024-08-18,26622.97
83955,1789,2025-04-24,13602.07
83956,8497,2024-12-31,28766.5
83957,5220,2024-10-22,34115.29
83958,411,2025-04-25,49294.13
83959,340,2024-11-14,5382.1
83960,4085,2025-05-24,17422.92
83961,8785,2024-12-12,34010.56
83962,3726,2025-02-09,17144.91
83963,104,2025-07-13,31878.47
83964,7707,2025-07-04,22917.7
83965,2750,2026-01-02,13552.77
83966,252,2025-06-25,14342.22
83967,5852,2025-03-21,7178.37
83968,2732,2025-10-11,30694.24
83969,9405,2025-11-04,40212.37
83970,6347,2025-11-18,44011.76
83971,1532,2025-06-15,991.78
83972,758,2026-02-24,45903.18
83973,4887,2025-04-11,44762.41
83974,915,2025-09-24,25899.97
83975,6264,2025-06-14,10240.76
83976,6137,2025-09-20,11222.3
83977,3564,2024-12-23,43180.19
83978,5313,2024-07-11,25662.25
83979,7806,2024-06-10,9836.21
83980,8377,2024-06-09,46847.74
83981,1174,2026-05-22,18349.89
83982,5547,2025-10-06,46355.61
83983,6402,2024-06-26,8222.28
83984,7625,2025-10-26,10565.42
83985,1415,2024-07-29,36801.18
83986,6000,2025-10-12,24048.93
83987,277,2026-01-27,15674.78
83988,251,2025-04-25,32154.0
83989,115,2024-11-24,42901.56
83990,9137,2025-11-23,12763.76
83991,6282,2025-06-13,25816.96
83992,8452,2024-05-30,37277.77
83993,6720,2024-10-03,491.93
83994,3728,2025-12-02,23318.11
83995,1520,2024-07-28,12288.5
83996,3078,2025-02-01,28077.43
83997,616,2025-03-21,16739.58
83998,3593,2026-03-23,19731.01
83999,764,2026-02-11,14133.95
84000,6688,2025-10-30,27777.78
84001,1446,2025-01-11,4525.0
84002,5150,2025-06-06,40670.89
84003,8142,2024-08-21,8076.57
84004,9517,2025-06-04,14036.64
84005,2418,2025-12-01,25205.81
84006,925,2026-04-29,38930.07
84007,1756,2025-06-07,11044.79
84008,9366,2024-07-22,38952.02
84009,7967,2024-06-24,27600.6
84010,4736,2025-08-25,44553.08
84011,1553,2024-11-27,38648.85
84012,6001,2025-09-16,36436.05
84013,6269,2025-11-07,34725.27
84014,7222,2025-08-28,32612.98
84015,9807,2024-11-16,42656.68
84016,160,2025-08-15,12626.2
84017,9372,2025-07-22,28288.74
84018,395,2024-12-11,27345.05
84019,7591,2025-06-18,41117.73
84020,7057,2024-08-19,26165.12
84021,4940,2025-09-04,30661.72
84022,1907,2026-04-19,15998.04
84023,2419,2025-11-19,25882.62
84024,9972,2025-06-20,42245.32
84025,7881,2025-03-22,7177.47
84026,7962,2025-10-22,37435.17
84027,8516,2024-09-07,25580.64
84028,9875,2024-11-21,31287.53
84029,7693,2025-11-07,33813.98
84030,4608,2026-03-23,22799.57
84031,4381,2024-10-25,47137.03
84032,1846,2024-11-10,23152.26
84033,2633,2024-11-06,19337.92
84034,7912,2025-10-02,1424.29
84035,5319,2024-11-27,20956.41
84036,4117,2024-11-11,115.32
84037,5618,2025-05-25,24382.79
84038,6829,2024-08-16,1748.0
84039,2389,2025-02-11,28701.67
84040,3269,2024-11-03,47200.24
84041,2888,2025-05-27,11011.26
84042,589,2025-08-24,8225.12
84043,943,2025-12-04,36669.82
84044,9760,2024-11-15,42458.1
84045,3108,2025-05-20,40633.24
84046,1713,2026-04-09,9890.83
84047,407,2025-09-29,9000.77
84048,4002,2024-08-28,44472.85
84049,7314,2026-04-12,38057.12
84050,9047,2026-04-27,47597.55
84051,7550,2026-05-02,49987.73
84052,5250,2024-06-22,38976.28
84053,9883,2025-11-15,38082.99
84054,8607,2025-06-30,21947.08
84055,6576,2024-06-26,29890.91
84056,8022,2026-02-11,10443.46
84057,4165,2025-05-04,20396.05
84058,9259,2025-09-18,23769.78
84059,3527,2024-12-01,6099.03
84060,7314,2025-03-02,44450.1
84061,9983,2024-06-09,28869.66
84062,194,2024-07-29,44773.65
84063,799,2026-01-20,27823.78
84064,5183,2026-05-09,42801.44
84065,6428,2025-05-22,2896.27
84066,3779,2026-01-04,16361.8
84067,8585,2025-02-02,7747.97
84068,1633,2024-10-03,2235.02
84069,28,2025-06-08,43271.9
84070,3832,2024-08-29,38767.92
84071,1938,2024-11-21,8719.16
84072,985,2024-12-15,9692.24
84073,2821,2025-03-17,18459.12
84074,809,2024-11-11,7545.63
84075,7790,2024-11-14,42192.55
84076,1226,2025-03-22,17934.38
84077,1225,2025-04-25,26626.78
84078,373,2025-05-20,2647.8
84079,3394,2024-06-06,16240.42
84080,2377,2025-10-07,23198.09
84081,3704,2025-01-27,2727.85
84082,1203,2025-06-02,33630.53
84083,8385,2026-02-07,46471.42
84084,4565,2024-06-15,13404.59
84085,1266,2024-11-24,18381.73
84086,5541,2026-02-27,2905.77
84087,5799,2025-01-25,29190.97
84088,4673,2025-07-28,6284.74
84089,4529,2024-11-21,25853.15
84090,5518,2025-03-21,27660.64
84091,2344,2025-04-18,44381.42
84092,304,2025-07-24,14855.47
84093,2464,2025-01-27,2559.61
84094,3032,2024-07-26,18353.42
84095,1831,2024-11-18,669.02
84096,555,2026-02-19,45126.92
84097,9655,2025-01-08,30959.08
84098,2604,2026-01-01,25945.41
84099,9294,2025-03-20,4717.36
84100,7500,2024-10-23,21634.86
84101,387,2024-07-05,18736.17
84102,6151,2025-03-15,15976.72
84103,6997,2025-04-10,38515.46
84104,5690,2025-05-22,28643.41
84105,3931,2025-02-11,16689.9
84106,9610,2024-06-07,12831.53
84107,8714,2025-08-02,1214.97
84108,7338,2025-12-28,44720.04
84109,2082,2025-03-19,11257.31
84110,4924,2025-02-17,39347.32
84111,9346,2024-08-05,2758.55
84112,6857,2025-01-31,41536.45
84113,8197,2024-12-19,6449.83
84114,6170,2026-03-08,17856.98
84115,6644,2024-12-07,13348.33
84116,6889,2025-04-21,46840.05
84117,1359,2024-07-19,32083.09
84118,3481,2026-01-09,13948.22
84119,1818,2025-04-30,12726.41
84120,7260,2025-08-07,2070.83
84121,727,2025-06-03,9987.34
84122,1621,2025-02-18,32787.77
84123,5523,2024-06-05,13232.56
84124,5618,2025-04-03,14858.62
84125,5898,2024-07-21,19802.05
84126,3743,2025-12-16,2104.38
84127,8692,2025-05-07,11989.63
84128,8442,2025-03-18,1350.42
84129,331,2025-01-12,1234.87
84130,1873,2025-01-28,20613.27
84131,5483,2024-07-11,48501.29
84132,7642,2024-11-28,32377.93
84133,5540,2026-03-21,48221.67
84134,240,2026-04-07,47693.05
84135,5570,2026-03-07,38087.97
84136,9283,2025-10-07,21522.64
84137,9407,2024-05-23,5502.44
84138,6514,2025-01-01,43129.55
84139,6423,2024-11-18,26760.47
84140,3393,2025-07-13,562.21
84141,5829,2025-09-25,11825.23
84142,5118,2025-08-26,42630.99
84143,9893,2025-02-03,5913.83
84144,7617,2026-02-11,15850.99
84145,2066,2024-11-26,740.85
84146,5509,2025-09-05,30201.54
84147,4707,2026-02-05,24748.66
84148,9846,2025-10-30,23062.83
84149,2337,2025-04-24,26347.92
84150,8408,2025-02-01,14674.39
84151,5787,2025-03-02,41480.5
84152,4022,2024-10-20,34618.14
84153,6735,2025-03-25,14867.91
84154,5723,2025-02-19,14711.86
84155,7960,2024-11-19,4793.45
84156,3454,2024-09-06,5994.26
84157,259,2026-05-01,37600.81
84158,4775,2025-04-17,13166.02
84159,2887,2024-11-18,38425.59
84160,3468,2025-08-29,12581.73
84161,4886,2025-08-20,42254.78
84162,5390,2026-02-21,43439.95
84163,3994,2025-09-08,32719.54
84164,7637,2024-07-05,28977.64
84165,5942,2024-09-29,42765.12
84166,429,2025-05-14,47517.09
84167,3171,2026-05-07,2159.16
84168,1937,2025-03-22,20861.35
84169,5564,2025-12-27,15239.45
84170,5491,2026-05-15,19050.5
84171,4362,2024-12-31,13052.97
84172,8414,2025-02-20,30979.66
84173,6775,2025-06-25,2846.73
84174,9573,2025-09-11,1153.05
84175,7667,2025-10-28,33440.54
84176,6281,2026-02-12,25387.16
84177,2749,2025-06-05,24510.93
84178,6874,2024-10-10,18457.76
84179,127,2024-11-19,44271.27
84180,9456,2025-12-16,16583.96
84181,7229,2024-12-25,43993.89
84182,7052,2025-04-01,13913.03
84183,9823,2026-04-13,14273.62
84184,1425,2025-04-30,29174.35
84185,5480,2026-05-16,34150.1
84186,6583,2024-08-28,33049.65
84187,6582,2024-05-23,3387.06
84188,4193,2024-09-02,15334.27
84189,4239,2026-03-26,29157.79
84190,9440,2025-09-04,26308.59
84191,315,2026-05-12,41265.13
84192,5149,2026-02-17,1380.75
84193,3443,2024-08-19,251.8
84194,7130,2026-03-29,1470.68
84195,6712,2025-12-28,5796.95
84196,8924,2026-01-11,1775.67
84197,6325,2026-01-08,30094.05
84198,7693,2025-10-21,8941.56
84199,8614,2026-04-25,36488.01
84200,2827,2026-03-09,1991.14
84201,3448,2026-02-09,33966.86
84202,6551,2025-08-07,11261.82
84203,3529,2026-03-23,12237.77
84204,7224,2026-05-04,6756.88
84205,3337,2025-08-31,26103.27
84206,9594,2025-02-24,30465.33
84207,5459,2024-08-25,4453.16
84208,3299,2024-09-16,28424.29
84209,4064,2024-10-18,5538.74
84210,9372,2024-09-11,14982.76
84211,7247,2026-01-20,27743.94
84212,4371,2026-05-17,23218.51
84213,4449,2026-05-07,41737.66
84214,1244,2025-03-31,10282.85
84215,3332,2024-07-12,43787.15
84216,2863,2025-10-31,42334.64
84217,6559,2026-05-14,21289.68
84218,8581,2024-09-25,47546.49
84219,4220,2025-06-03,34957.12
84220,5409,2025-04-07,3629.34
84221,3376,2025-07-13,43959.68
84222,5280,2026-01-10,30283.88
84223,9598,2025-10-21,32537.99
84224,4208,2024-06-11,46741.25
84225,6075,2024-05-27,20408.66
84226,2536,2026-04-25,9236.65
84227,8128,2024-11-13,36413.66
84228,3631,2026-03-23,145.98
84229,4143,2025-06-01,30504.99
84230,2648,2025-04-30,26838.31
84231,6482,2025-12-10,15004.14
84232,8247,2025-07-19,40780.24
84233,1990,2025-05-31,10007.53
84234,4024,2025-12-29,24787.8
84235,9536,2025-04-28,16023.95
84236,3037,2025-02-23,33902.87
84237,3130,2025-08-30,42036.9
84238,7723,2025-09-29,18987.11
84239,2196,2025-10-10,7702.37
84240,1234,2025-08-07,33990.16
84241,2805,2024-11-16,48969.9
